recipient_key	recipient_name	ticker	basis	evidence	confirmed_at
9ef0f53f-0e5b-4a26-6aed-27fc8e2f4788-C	CAREDX, INC.	CDNA	own-name	Recipient name 'CAREDX, INC.' matches SEC issuer 'CareDx, Inc.' (CDNA)	2026-07-18
a033f445-de74-654e-59d9-ea1a2f61fb73-C	MSCI INC	MSCI	own-name	Recipient name 'MSCI INC' matches SEC issuer 'MSCI Inc.' (MSCI)	2026-07-18
a0ef059e-42bf-0e69-637c-270e7f0fe556-C	SAP NATIONAL SECURITY SERVICES INC	SAP	parent-name	SAM.gov parent 'SAP SE' matches SEC issuer 'SAP SE' (SAP); subsidiary 'SAP NATIONAL SECURITY SERVICES INC' per SAM.gov hierarchy	2026-07-18
a1ed8c29-7fb0-6b9f-864b-ea1c77e08891-C	HOST HOTELS & RESORTS LP	HST	own-name	Recipient name 'HOST HOTELS & RESORTS LP' matches SEC issuer 'HOST HOTELS & RESORTS, INC.' (HST)	2026-07-18
a2854240-44c7-519b-4914-020b2317a659-C	ALERE SAN DIEGO, INC.	ABT	parent-name	SAM.gov parent 'ABBOTT LABORATORIES' matches SEC issuer 'ABBOTT LABORATORIES' (ABT); subsidiary 'ALERE SAN DIEGO, INC.' per SAM.gov hierarchy	2026-07-18
a32ad0b3-979f-4fbe-900f-5d0232368bbd-C	EQUIFAX INFORMATION SERVICES LLC	EFX	parent-name	SAM.gov parent 'EQUIFAX INC' matches SEC issuer 'EQUIFAX INC' (EFX); subsidiary 'EQUIFAX INFORMATION SERVICES LLC' per SAM.gov hierarchy	2026-07-18
a3374bb6-88f5-88cf-3bdb-b4c6d825fd98-C	LOCKHEED MARTIN CORP	LMT	own-name	Recipient name 'LOCKHEED MARTIN CORP' matches SEC issuer 'LOCKHEED MARTIN CORP' (LMT)	2026-07-18
a3d96349-e421-0c3b-e82c-c8b235732d69-C	KEYSIGHT TECHNOLOGIES, INC.	KEYS	own-name	Recipient name 'KEYSIGHT TECHNOLOGIES, INC.' matches SEC issuer 'Keysight Technologies, Inc.' (KEYS)	2026-07-18
a4aa9eb2-0b4e-544d-d1c3-a838749a60ed-C	CLARIS INTERNATIONAL INC.	AAPL	parent-name	SAM.gov parent 'APPLE INC.' matches SEC issuer 'Apple Inc.' (AAPL); subsidiary 'CLARIS INTERNATIONAL INC.' per SAM.gov hierarchy	2026-07-18
a4c28996-484c-cf28-76b4-8e46e982c93e-C	ROCKWELL COLLINS, INC.	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'ROCKWELL COLLINS, INC.' per SAM.gov hierarchy	2026-07-18
a62fa63a-9b78-b4be-b33d-eb009a40a77c-C	PUBLIC SERVICE COMPANY OF COLORADO	XEL	parent-name	SAM.gov parent 'XCEL ENERGY INC.' matches SEC issuer 'XCEL ENERGY INC' (XEL); subsidiary 'PUBLIC SERVICE COMPANY OF COLORADO' per SAM.gov hierarchy	2026-07-18
a6504795-f2b9-5f80-a0b8-c1cb5899212e-C	BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION	BLK	parent-name	SAM.gov parent 'BLACKROCK, INC.' matches SEC issuer 'BlackRock, Inc.' (BLK); subsidiary 'BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION' per SAM.gov hierarchy	2026-07-18
a756c2b0-8906-ba0d-e0bb-cca92a88ee2f-C	HP INC.	HPQ	own-name	Recipient name 'HP INC.' matches SEC issuer 'HP INC' (HPQ)	2026-07-18
a81c9133-71d7-9646-43d5-eb0e55cd73cc-C	BIO-RAD LABORATORIES, INC.	BIO	own-name	Recipient name 'BIO-RAD LABORATORIES, INC.' matches SEC issuer 'BIO-RAD LABORATORIES, INC.' (BIO)	2026-07-18
a8e3de84-2045-6b38-2f7d-1470d3efdc95-C	MICROGENICS CORPORATION	TMO	parent-name	SAM.gov parent 'THERMO FISHER SCIENTIFIC INC.' matches SEC issuer 'THERMO FISHER SCIENTIFIC INC.' (TMO); subsidiary 'MICROGENICS CORPORATION' per SAM.gov hierarchy	2026-07-18
a8e90c7c-8175-41a5-b841-5b038f67a07d-C	UNITED PARCEL SERVICE CO.	UPS	own-name	Recipient name 'UNITED PARCEL SERVICE CO.' matches SEC issuer 'UNITED PARCEL SERVICE INC' (UPS)	2026-07-18
ab05ceb2-d750-3470-0575-3ffe0d9cc616-C	HONEYWELL INTERNATIONAL INC	HON	own-name	Recipient name 'HONEYWELL INTERNATIONAL INC' matches SEC issuer 'HONEYWELL INTERNATIONAL INC' (HON)	2026-07-18
abe97812-085d-1dad-04d8-0e90d2ca0f1a-C	CAREMARK RX, L.L.C.	CVS	parent-name	SAM.gov parent 'CVS HEALTH CORPORATION' matches SEC issuer 'CVS HEALTH Corp' (CVS); subsidiary 'CAREMARK RX, L.L.C.' per SAM.gov hierarchy	2026-07-18
ac0b9590-0ad8-0854-a7ed-8474dc0b203b-C	RAYTHEON COMPANY	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'RAYTHEON COMPANY' per SAM.gov hierarchy	2026-07-18
ad35c12e-7105-a0e3-d98a-5918beef4c6a-C	KEYSIGHT TECHNOLOGIES INC	KEYS	own-name	Recipient name 'KEYSIGHT TECHNOLOGIES INC' matches SEC issuer 'Keysight Technologies, Inc.' (KEYS)	2026-07-18
afd3aa9a-cbaa-9be4-1ddb-7b2690601c48-C	VERACYTE, INC.	VCYT	own-name	Recipient name 'VERACYTE, INC.' matches SEC issuer 'VERACYTE, INC.' (VCYT)	2026-07-18
afdcb1d9-116b-6676-344c-3c7deb8ecf76-C	MEDICAL SPECIALTIES INC	HCA	parent-name	SAM.gov parent 'HCA HEALTHCARE, INC.' matches SEC issuer 'HCA Healthcare, Inc.' (HCA); subsidiary 'MEDICAL SPECIALTIES INC' per SAM.gov hierarchy	2026-07-18
b08f8773-1e62-248a-d212-05bf5257410e-C	LEXISNEXIS RISK SOLUTIONS INC	RELX	parent-name	SAM.gov parent 'RELX PLC' matches SEC issuer 'RELX PLC' (RELX); subsidiary 'LEXISNEXIS RISK SOLUTIONS INC' per SAM.gov hierarchy	2026-07-18
b20b122a-596c-14ad-0033-6e5bc41f4768-C	RAYTHEON COMPANY	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'RAYTHEON COMPANY' per SAM.gov hierarchy	2026-07-18
b2d89a5f-9cb0-1d9e-ced9-0d379873ccf1-C	GENERAL DYNAMICS MISSION SYSTEMS, INC.	GD	parent-name	SAM.gov parent 'GENERAL DYNAMICS CORP' matches SEC issuer 'GENERAL DYNAMICS CORP' (GD); subsidiary 'GENERAL DYNAMICS MISSION SYSTEMS, INC.' per SAM.gov hierarchy	2026-07-18
b4b8c717-7458-45ff-103c-4a7453207027-C	ROCKWELL AUTOMATION, INC.	ROK	own-name	Recipient name 'ROCKWELL AUTOMATION, INC.' matches SEC issuer 'ROCKWELL AUTOMATION, INC' (ROK)	2026-07-18
b51a086e-6081-49cc-6565-c7341fdfd56e-C	SEATTLE UNION STREET ASSOCIATES	RHP	parent-name	SAM.gov parent 'RYMAN HOSPITALITY PROPERTIES, INC.' matches SEC issuer 'Ryman Hospitality Properties, Inc.' (RHP); subsidiary 'SEATTLE UNION STREET ASSOCIATES' per SAM.gov hierarchy	2026-07-18
b5efc906-dc09-c632-df80-da2973e64153-C	MOTOROLA SOLUTIONS, INC.	MSI	own-name	Recipient name 'MOTOROLA SOLUTIONS, INC.' matches SEC issuer 'Motorola Solutions, Inc.' (MSI)	2026-07-18
b638e162-f732-50b3-c5b9-9fe1086d041a-C	GALLATIN RIVER COMMUNICATIONS, L.L.C.	LUMN	parent-name	SAM.gov parent 'LUMEN TECHNOLOGIES, INC' matches SEC issuer 'Lumen Technologies, Inc.' (LUMN); subsidiary 'GALLATIN RIVER COMMUNICATIONS, L.L.C.' per SAM.gov hierarchy	2026-07-18
b6b091bb-570b-bf26-3e7a-b4a1a7c2d61a-C	RAYTHEON COMPANY	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'RAYTHEON COMPANY' per SAM.gov hierarchy	2026-07-18
b706783c-a759-4f66-8953-20fda4bd1acc-C	THERMO EBERLINE LLC	TMO	parent-name	SAM.gov parent 'THERMO FISHER SCIENTIFIC INC.' matches SEC issuer 'THERMO FISHER SCIENTIFIC INC.' (TMO); subsidiary 'THERMO EBERLINE LLC' per SAM.gov hierarchy	2026-07-18
b8a507ef-0ba0-e553-27ac-c0d5823b7bd2-C	IAN EVAN & ALEXANDER CORP	BAH	parent-name	SAM.gov parent 'BOOZ ALLEN HAMILTON HOLDING CORPORATION' matches SEC issuer 'Booz Allen Hamilton Holding Corp' (BAH); subsidiary 'IAN EVAN & ALEXANDER CORP' per SAM.gov hierarchy	2026-07-18
b91e6418-aa27-f6c2-90a9-1545753a6d15-C	RAYTHEON COMPANY	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'RAYTHEON COMPANY' per SAM.gov hierarchy	2026-07-18
b97d19b0-833c-8d8f-3a2c-157d04ea55ef-C	LOCKHEED MARTIN CORP	LMT	own-name	Recipient name 'LOCKHEED MARTIN CORP' matches SEC issuer 'LOCKHEED MARTIN CORP' (LMT)	2026-07-18
ba54128b-d307-1a1b-8efb-7fd3c35ec697-C	INCENTIVE TECHNOLOGY GROUP LLC	ICFI	parent-name	SAM.gov parent 'ICF INTERNATIONAL, INC.' matches SEC issuer 'ICF International, Inc.' (ICFI); subsidiary 'INCENTIVE TECHNOLOGY GROUP LLC' per SAM.gov hierarchy	2026-07-18
ba61d3e5-9ee2-62c6-7002-6eb9efd7682d-C	RAYTHEON COMPANY	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'RAYTHEON COMPANY' per SAM.gov hierarchy	2026-07-18
bb5b6359-96c9-5534-938c-4e768bdf7d2e-C	NORESCO, LLC	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'NORESCO, LLC' per SAM.gov hierarchy	2026-07-18
bb71d7cd-d3e5-e496-6896-4d4005925f76-C	GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.	GD	parent-name	SAM.gov parent 'GENERAL DYNAMICS CORP' matches SEC issuer 'GENERAL DYNAMICS CORP' (GD); subsidiary 'GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.' per SAM.gov hierarchy	2026-07-18
bba3f7fd-f185-9f3b-8985-e8ea6bd3253e-C	S&P GLOBAL MARKET INTELLIGENCE LLC	SPGI	parent-name	SAM.gov parent 'S&P GLOBAL INC.' matches SEC issuer 'S&P Global Inc.' (SPGI); subsidiary 'S&P GLOBAL MARKET INTELLIGENCE LLC' per SAM.gov hierarchy	2026-07-18
bbf342a7-6485-cb2f-432f-751ea2506efc-C	STARLIMS CORPORATION	ABT	parent-name	SAM.gov parent 'ABBOTT LABORATORIES' matches SEC issuer 'ABBOTT LABORATORIES' (ABT); subsidiary 'STARLIMS CORPORATION' per SAM.gov hierarchy	2026-07-18
bcc6d6fc-0fa8-aac1-2016-427adf3da83f-C	BIOMARK LLC	MRK	parent-name	SAM.gov parent 'MERCK & CO., INC.' matches SEC issuer 'Merck & Co., Inc.' (MRK); subsidiary 'BIOMARK LLC' per SAM.gov hierarchy	2026-07-18
bd24e068-bcad-bd3f-24c2-233dee816bd1-C	CUMMINS INC.	CMI	own-name	Recipient name 'CUMMINS INC.' matches SEC issuer 'CUMMINS INC' (CMI)	2026-07-18
be01076d-a1f9-6fed-33a7-be78e0546da3-C	JOHNSON CONTROLS, INC.	JCI	own-name	Recipient name 'JOHNSON CONTROLS, INC.' matches SEC issuer 'Johnson Controls International plc' (JCI)	2026-07-18
bf49f582-79fa-4760-a1cd-930e9bd9fc96-C	EQUIFAX WORKFORCE SOLUTIONS LLC	EFX	parent-name	SAM.gov parent 'EQUIFAX INC' matches SEC issuer 'EQUIFAX INC' (EFX); subsidiary 'EQUIFAX WORKFORCE SOLUTIONS LLC' per SAM.gov hierarchy	2026-07-18
bf95e1ce-d407-e40f-d8aa-28d691e1a32b-C	STANDARD & POOR'S FINANCIAL SERVICES LLC	SPGI	parent-name	SAM.gov parent 'S&P GLOBAL INC.' matches SEC issuer 'S&P Global Inc.' (SPGI); subsidiary 'STANDARD & POOR'S FINANCIAL SERVICES LLC' per SAM.gov hierarchy	2026-07-18
bf96e834-1074-5989-1c37-234bbff65d0e-C	SYSCO LAS VEGAS INC	SYY	parent-name	SAM.gov parent 'SYSCO CORP' matches SEC issuer 'SYSCO CORP' (SYY); subsidiary 'SYSCO LAS VEGAS INC' per SAM.gov hierarchy	2026-07-18
c201e67a-668c-58e3-4ab5-8653d259ae26-C	DEPUY SYNTHES SALES INC	JNJ	parent-name	SAM.gov parent 'JOHNSON & JOHNSON' matches SEC issuer 'JOHNSON & JOHNSON' (JNJ); subsidiary 'DEPUY SYNTHES SALES INC' per SAM.gov hierarchy	2026-07-18
c260138e-301c-323a-da05-526c32e86e85-C	CREATIVE SYSTEMS AND CONSULTING L.L.C.	ICFI	parent-name	SAM.gov parent 'ICF INTERNATIONAL, INC.' matches SEC issuer 'ICF International, Inc.' (ICFI); subsidiary 'CREATIVE SYSTEMS AND CONSULTING L.L.C.' per SAM.gov hierarchy	2026-07-18
c26fd0ee-9777-5d09-8189-a9b89ea1ece5-C	IRON MOUNTAIN INFORMATION MANAGEMENT LLC	IRM	parent-name	SAM.gov parent 'IRON MOUNTAIN INCORPORATED' matches SEC issuer 'IRON MOUNTAIN INC' (IRM); subsidiary 'IRON MOUNTAIN INFORMATION MANAGEMENT LLC' per SAM.gov hierarchy	2026-07-18
c2ccd353-9f62-d8c7-8f63-78458e9e9cc7-C	RAYTHEON COMPANY	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'RAYTHEON COMPANY' per SAM.gov hierarchy	2026-07-18
c414eca8-312b-9a3c-fc83-0d305303c6f7-C	VECTREN LLC	CNP	parent-name	SAM.gov parent 'CENTERPOINT ENERGY, INC.' matches SEC issuer 'CENTERPOINT ENERGY INC' (CNP); subsidiary 'VECTREN LLC' per SAM.gov hierarchy	2026-07-18
c7d92acb-5e8f-b082-a677-a914ade01512-C	INTEGRA LIFESCIENCES CORPORATION	IART	own-name	Recipient name 'INTEGRA LIFESCIENCES CORPORATION' matches SEC issuer 'INTEGRA LIFESCIENCES HOLDINGS CORP' (IART)	2026-07-18
c80dfd00-42cb-8a42-b4b3-bcf5a5fd31b0-C	GENERAL DYNAMICS OTS (DRI), INC.	GD	parent-name	SAM.gov parent 'GENERAL DYNAMICS CORP' matches SEC issuer 'GENERAL DYNAMICS CORP' (GD); subsidiary 'GENERAL DYNAMICS OTS (DRI), INC.' per SAM.gov hierarchy	2026-07-18
c853e3df-73ca-57c7-e3a9-361b2dd12a0d-C	APRIA HEALTHCARE LLC	BX	parent-name	SAM.gov parent 'BLACKSTONE INC.' matches SEC issuer 'Blackstone Inc.' (BX); subsidiary 'APRIA HEALTHCARE LLC' per SAM.gov hierarchy	2026-07-18
c91e0c78-c5d5-8ebc-6909-7c63ed78a275-C	HONEYWELL INTERNATIONAL INC.	HON	own-name	Recipient name 'HONEYWELL INTERNATIONAL INC.' matches SEC issuer 'HONEYWELL INTERNATIONAL INC' (HON)	2026-07-18
c94a63ea-3f6b-72f7-c9e1-b946c3ffcc4a-C	VALLEY PROTEINS, LLC	DAR	parent-name	SAM.gov parent 'DARLING INGREDIENTS INC' matches SEC issuer 'DARLING INGREDIENTS INC.' (DAR); subsidiary 'VALLEY PROTEINS, LLC' per SAM.gov hierarchy	2026-07-18
c951b7db-49ea-ae71-ff2b-954383df8043-C	CUMMINS INC.	CMI	own-name	Recipient name 'CUMMINS INC.' matches SEC issuer 'CUMMINS INC' (CMI)	2026-07-18
cabf3eec-12ae-f6bd-186f-a2bb9df04df6-C	DJONT/JPM HOSPITALITY LEASING (SPE), L.L.C.	RLJ	parent-name	SAM.gov parent 'RLJ LODGING TRUST' matches SEC issuer 'RLJ Lodging Trust' (RLJ); subsidiary 'DJONT/JPM HOSPITALITY LEASING (SPE), L.L.C.' per SAM.gov hierarchy	2026-07-18
cae13eb7-b259-520c-9ae0-a46eb3ea2acd-C	INTERNATIONAL BUSINESS MACHINES CORPORATION	IBM	own-name	Recipient name 'INTERNATIONAL BUSINESS MACHINES CORPORATION' matches SEC issuer 'INTERNATIONAL BUSINESS MACHINES CORP' (IBM)	2026-07-18
cbcf9a15-b96e-3b46-30e5-81fbd88b2240-C	PORTFOLIO MEDIA INC	RELX	parent-name	SAM.gov parent 'RELX PLC' matches SEC issuer 'RELX PLC' (RELX); subsidiary 'PORTFOLIO MEDIA INC' per SAM.gov hierarchy	2026-07-18
cbd9f3e4-bdd7-ddc1-a8a5-10284f15a504-C	LOCKHEED MISSILES & SPACE COMP	LMT	parent-name	SAM.gov parent 'LOCKHEED MARTIN CORP' matches SEC issuer 'LOCKHEED MARTIN CORP' (LMT); subsidiary 'LOCKHEED MISSILES & SPACE COMP' per SAM.gov hierarchy	2026-07-18
cc38608d-009f-b679-f6ee-e392b17dc79d-C	ABBOTT LABORATORIES INC.	ABT	own-name	Recipient name 'ABBOTT LABORATORIES INC.' matches SEC issuer 'ABBOTT LABORATORIES' (ABT)	2026-07-18
cce9df51-3950-87f4-0b34-4353d5a08f32-C	RAYTHEON COMPANY	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'RAYTHEON COMPANY' per SAM.gov hierarchy	2026-07-18
ccff8bad-982e-9119-4b69-3802144f95d7-C	GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.	GD	parent-name	SAM.gov parent 'GENERAL DYNAMICS CORP' matches SEC issuer 'GENERAL DYNAMICS CORP' (GD); subsidiary 'GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.' per SAM.gov hierarchy	2026-07-18
cd535b27-2955-21fe-2707-c2c76f9c6e6a-C	ABBOTT MOLECULAR INC.	ABT	parent-name	SAM.gov parent 'ABBOTT LABORATORIES' matches SEC issuer 'ABBOTT LABORATORIES' (ABT); subsidiary 'ABBOTT MOLECULAR INC.' per SAM.gov hierarchy	2026-07-18
cdcd697e-f17e-ff7e-2450-77a61fc69842-C	AMAZON.COM LLC	AMZN	own-name	Recipient name 'AMAZON.COM LLC' matches SEC issuer 'AMAZON COM INC' (AMZN)	2026-07-18
ceb32173-4900-91c2-280a-acdfbd574d2a-C	LOCKHEED MARTIN COHERENT TECHNOLOGIES, INC.	LMT	parent-name	SAM.gov parent 'LOCKHEED MARTIN CORPORATION' matches SEC issuer 'LOCKHEED MARTIN CORP' (LMT); subsidiary 'LOCKHEED MARTIN COHERENT TECHNOLOGIES, INC.' per SAM.gov hierarchy	2026-07-18
cfa69943-4319-c761-8159-2e052a8ccff3-C	AT&T CORP.	T	own-name	Recipient name 'AT&T CORP.' matches SEC issuer 'AT&T INC.' (T)	2026-07-18
cfac3ae1-5dbb-bba6-80af-36f438addf14-C	UNITED AIRLINES, INC.	UAL	own-name	Recipient name 'UNITED AIRLINES, INC.' matches SEC issuer 'United Airlines Holdings, Inc.' (UAL)	2026-07-18
cfdb99d6-7cee-3d75-33a3-219241d6fc30-C	LOCKHEED MARTIN CORPORATION	LMT	own-name	Recipient name 'LOCKHEED MARTIN CORPORATION' matches SEC issuer 'LOCKHEED MARTIN CORP' (LMT)	2026-07-18
d1f2ff03-8420-4b97-952e-d9e250bfb5f6-C	RAYTHEON COMPANY	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'RAYTHEON COMPANY' per SAM.gov hierarchy	2026-07-18
d20eacf8-741d-728c-6b73-bddb892d5800-C	HONEYWELL INTERNATIONAL INC.	HON	own-name	Recipient name 'HONEYWELL INTERNATIONAL INC.' matches SEC issuer 'HONEYWELL INTERNATIONAL INC' (HON)	2026-07-18
d222ccec-56d8-2236-8f7d-e3328231fb23-C	ENERGY SYSTEMS GROUP, LLC	CNP	parent-name	SAM.gov parent 'CENTERPOINT ENERGY, INC.' matches SEC issuer 'CENTERPOINT ENERGY INC' (CNP); subsidiary 'ENERGY SYSTEMS GROUP, LLC' per SAM.gov hierarchy	2026-07-18
d2451904-5e9f-d65b-49d6-5fbe521abbe0-C	FEI COMPANY	TMO	parent-name	SAM.gov parent 'THERMO FISHER SCIENTIFIC INC.' matches SEC issuer 'THERMO FISHER SCIENTIFIC INC.' (TMO); subsidiary 'FEI COMPANY' per SAM.gov hierarchy	2026-07-18
d3b182df-5daa-6f63-c00e-d99b7ba7875e-C	NATIONAL STEEL AND SHIPBUILDING COMPANY	GD	parent-name	SAM.gov parent 'GENERAL DYNAMICS CORP' matches SEC issuer 'GENERAL DYNAMICS CORP' (GD); subsidiary 'NATIONAL STEEL AND SHIPBUILDING COMPANY' per SAM.gov hierarchy	2026-07-18
d49f36ae-b747-42e3-5257-6787a69e51e9-C	DELL MARKETING L.P.	DELL	parent-name	SAM.gov parent 'DELL TECHNOLOGIES INC.' matches SEC issuer 'Dell Technologies Inc.' (DELL); subsidiary 'DELL MARKETING L.P.' per SAM.gov hierarchy	2026-07-18
d4fcadd5-c9fc-e78a-9465-e075ee069a08-C	LIFE TECHNOLOGIES CORPORATION	TMO	parent-name	SAM.gov parent 'THERMO FISHER SCIENTIFIC INC.' matches SEC issuer 'THERMO FISHER SCIENTIFIC INC.' (TMO); subsidiary 'LIFE TECHNOLOGIES CORPORATION' per SAM.gov hierarchy	2026-07-18
d644eb31-6dae-c244-e41a-613f1b0e01c3-C	BIO RAD LABORATORIES INC	BIO	own-name	Recipient name 'BIO RAD LABORATORIES INC' matches SEC issuer 'BIO-RAD LABORATORIES, INC.' (BIO)	2026-07-18
d64537c9-5482-dd40-cdd4-5cf07b66329d-C	SIKORSKY AIRCRAFT CORPORATION	RTX	parent-name	SAM.gov parent 'RTX CORP' matches SEC issuer 'RTX Corp' (RTX); subsidiary 'SIKORSKY AIRCRAFT CORPORATION' per SAM.gov hierarchy	2026-07-18
d71e3181-5dd2-4be8-2540-38d626163a79-C	UNITED RENTALS, INC.	URI	own-name	Recipient name 'UNITED RENTALS, INC.' matches SEC issuer 'UNITED RENTALS, INC.' (URI)	2026-07-18
d740322e-a72b-3070-4a22-597b01b2f0bf-C	S&P GLOBAL INC.	SPGI	own-name	Recipient name 'S&P GLOBAL INC.' matches SEC issuer 'S&P Global Inc.' (SPGI)	2026-07-18
d96f3486-0fa5-045a-5da7-9cffc0b4a114-C	AT&T ENTERPRISES, LLC	T	own-name	Recipient name 'AT&T ENTERPRISES, LLC' matches SEC issuer 'AT&T INC.' (T)	2026-07-18
d981737e-a58a-cdd8-c395-26255cd079ca-C	MARRIOTT INTERNATIONAL, INC.	RHP	parent-name	SAM.gov parent 'RYMAN HOSPITALITY PROPERTIES, INC.' matches SEC issuer 'Ryman Hospitality Properties, Inc.' (RHP); subsidiary 'MARRIOTT INTERNATIONAL, INC.' per SAM.gov hierarchy	2026-07-18
db1a4671-c077-8b5a-ad52-6e23942010ae-C	SOUTHWESTERN BELL TELEPHONE COMPANY	T	parent-name	SAM.gov parent 'AT&T INC.' matches SEC issuer 'AT&T INC.' (T); subsidiary 'SOUTHWESTERN BELL TELEPHONE COMPANY' per SAM.gov hierarchy	2026-07-18
dcd8d510-c4ee-88b7-077f-1c6c54b3e45f-C	JOHNSON CONTROLS, INC.	JCI	own-name	Recipient name 'JOHNSON CONTROLS, INC.' matches SEC issuer 'Johnson Controls International plc' (JCI)	2026-07-18
dd15f363-15bc-f5a0-bec1-6c8ee142ed94-C	ONE GAS INC	OGS	own-name	Recipient name 'ONE GAS INC' matches SEC issuer 'ONE Gas, Inc.' (OGS)	2026-07-18
de388c19-a8c4-1547-ce0f-e99b8ac74b44-C	EDWARDS LIFESCIENCES LLC	EW	own-name	Recipient name 'EDWARDS LIFESCIENCES LLC' matches SEC issuer 'Edwards Lifesciences Corp' (EW)	2026-07-18
df00cf41-7461-bcb8-3bca-18eba4fff18c-C	CUMMINS INC.	CMI	own-name	Recipient name 'CUMMINS INC.' matches SEC issuer 'CUMMINS INC' (CMI)	2026-07-18
df147a2e-58a8-344a-b760-8618a5370cbb-C	JONES LANG LASALLE AMERICAS, INC.	JLL	own-name	Recipient name 'JONES LANG LASALLE AMERICAS, INC.' matches SEC issuer 'JONES LANG LASALLE INC' (JLL)	2026-07-18
df712cb5-bbd4-3546-af85-21322f535aa4-C	THERMO ELECTRON NORTH AMERICA LLC	TMO	parent-name	SAM.gov parent 'THERMO FISHER SCIENTIFIC INC.' matches SEC issuer 'THERMO FISHER SCIENTIFIC INC.' (TMO); subsidiary 'THERMO ELECTRON NORTH AMERICA LLC' per SAM.gov hierarchy	2026-07-18
e124b55b-be9e-afa5-19f4-302e6896ad46-C	TE CONNECTIVITY CORPORATION	TEL	own-name	Recipient name 'TE CONNECTIVITY CORPORATION' matches SEC issuer 'TE Connectivity plc' (TEL)	2026-07-18
e1c0598c-8b98-1615-980d-adb2854e3c4d-C	VINDICATOR TECHNOLOGIES, INC.	HON	parent-name	SAM.gov parent 'HONEYWELL INTERNATIONAL INC' matches SEC issuer 'HONEYWELL INTERNATIONAL INC' (HON); subsidiary 'VINDICATOR TECHNOLOGIES, INC.' per SAM.gov hierarchy	2026-07-18
e21a16e9-3b0d-87a1-11ef-cd3ed20ae500-C	HONEYWELL INTERNATIONAL INC.	HON	own-name	Recipient name 'HONEYWELL INTERNATIONAL INC.' matches SEC issuer 'HONEYWELL INTERNATIONAL INC' (HON)	2026-07-18
e24d5cbf-108d-06e6-788f-02c4f4bd9fc8-C	ON-X LIFE TECHNOLOGIES INC.	AORT	parent-name	SAM.gov parent 'ARTIVION, INC' matches SEC issuer 'ARTIVION, INC.' (AORT); subsidiary 'ON-X LIFE TECHNOLOGIES INC.' per SAM.gov hierarchy	2026-07-18
e31a62d4-da4f-10e2-fb37-801942dbcab0-C	ELSEVIER B.V.	RELX	parent-name	SAM.gov parent 'RELX PLC' matches SEC issuer 'RELX PLC' (RELX); subsidiary 'ELSEVIER B.V.' per SAM.gov hierarchy	2026-07-18
e46e4a5e-0808-76be-0305-4ceb3e64f2fa-C	LEXISNEXIS SPECIAL SERVICES INC	RELX	parent-name	SAM.gov parent 'RELX PLC' matches SEC issuer 'RELX PLC' (RELX); subsidiary 'LEXISNEXIS SPECIAL SERVICES INC' per SAM.gov hierarchy	2026-07-18
e486a3f0-e0a7-0aa5-952e-f71fdab96ce8-C	UNITED RENTALS NORTH AMERICA INC	URI	own-name	Recipient name 'UNITED RENTALS NORTH AMERICA INC' matches SEC issuer 'UNITED RENTALS, INC.' (URI)	2026-07-18
e58ca7d6-e387-796f-fced-5ebcaf6ed2a9-C	PETROLEUM ANALYZER CO L.P	ROP	parent-name	SAM.gov parent 'ROPER TECHNOLOGIES, INC.' matches SEC issuer 'ROPER TECHNOLOGIES INC' (ROP); subsidiary 'PETROLEUM ANALYZER CO L.P' per SAM.gov hierarchy	2026-07-18
e6a914e0-2eaa-1b0c-17a3-669d0d2ed9aa-C	HONEYWELL INTERNATIONAL INC.	HON	own-name	Recipient name 'HONEYWELL INTERNATIONAL INC.' matches SEC issuer 'HONEYWELL INTERNATIONAL INC' (HON)	2026-07-18
